AirportId,IATA,ICAO,Latitude,Longitude
3483,DLF,KDLF,29.359486,-100.777975
3484,LAX,KLAX,33.942536,-118.408075
3485,ANB,KANB,33.588167,-85.858111
3486,CLE,KCLE,41.411689,-81.849794
3487,DOV,KDOV,39.129539,-75.465958
3488,CVG,KCVG,39.048836,-84.667822
3489,FME,KFME,39.085386,-76.759414
3490,NID,KNID,35.685422,-117.692039
3491,HON,KHON,44.3852,-98.228542
3492,JNU,PAJN,58.354972,-134.576278
3493,LFT,KLFT,30.205278,-91.987611
3494,EWR,KEWR,40.6925,-74.168667
3495,BOI,KBOI,43.564361,-116.222861
3496,INS,KINS,36.587183,-115.673353
3497,GCK,KGCK,37.927528,-100.724417
3498,MOT,KMOT,48.259378,-101.280333
3499,HHI,PHHI,21.4835,-158.039667
3500,MXF,KMXF,32.382944,-86.365778
3501,RBM,KRBM,34.850089,-92.300153
3502,DAL,KDAL,32.847111,-96.851778
3503,FCS,KFCS,38.678394,-104.756581
3504,HLN,KHLN,46.606806,-111.98275
3505,NKX,KNKX,32.867694,-117.14175
3506,LUF,KLUF,33.535,-112.38306
3507,HRT,KHRT,30.427803,-86.689278
3508,HHR,KHHR,33.922839,-118.335186
3509,HUL,KHUL,46.123083,-67.792056
3510,END,KEND,36.339167,-97.9165
3511,NTD,KNTD,34.120285,-119.12094
3512,EDW,KEDW,34.905417,-117.883739
3513,LCH,KLCH,30.126112,-93.223335
3514,KOA,PHKO,19.738767,-156.045631
3515,MYR,KMYR,33.67975,-78.928333
3516,NLC,KNLC,36.333012,-119.95208
3517,ACK,KACK,41.253053,-70.060181
3518,FAF,KFAF,37.1325,-76.608841
3519,HOP,KHOP,36.668567,-87.496183
3520,DCA,KDCA,38.852083,-77.037722
3521,NHK,KNHK,38.285981,-76.411781
3522,PSX,KPSX,28.727508,-96.250958
3523,BYH,KBYH,35.964347,-89.943956
3524,ACY,KACY,39.457583,-74.577167
3525,TIK,KTIK,35.414739,-97.386633
3526,ECG,KECG,36.260581,-76.174572
3527,PUB,KPUB,38.289085,-104.496572
3528,PQI,KPQI,46.688958,-68.044797
3529,IKR,KIKR,35.040222,-106.609194
3530,GRF,KGRF,47.079217,-122.580783
3531,ADQ,PADQ,57.749967,-152.493856
3532,UPP,PHUP,20.265256,-155.859989
3533,FLL,KFLL,26.072583,-80.15275
3534,MKO,KMKO,35.656489,-95.366656
3535,INL,KINL,48.566186,-93.403067
3536,SLC,KSLC,40.788389,-111.977772
3537,CDS,KCDS,34.433781,-100.287992
3538,BIX,KBIX,30.410425,-88.924433
3539,LSF,KLSF,32.337322,-84.991283
3540,NQI,KNQI,27.507223,-97.809723
3541,FRI,KFRI,39.055275,-96.764453
3542,MDT,KMDT,40.193494,-76.763403
3543,LNK,KLNK,40.850971,-96.75925
3544,LAN,KLAN,42.7787,-84.587357
3545,MUE,PHMU,20.001328,-155.668108
3546,MSS,KMSS,44.935833,-74.845547
3547,HKY,KHKY,35.741147,-81.38955
3548,SPG,KSPG,27.765111,-82.626972
3549,FMY,KFMY,26.586611,-81.86325
3550,IAH,KIAH,29.984433,-95.341442
3551,MLT,KMLT,45.647836,-68.685561
3552,ADW,KADW,38.810806,-76.867028
3553,INT,KINT,36.133722,-80.222
3554,VCV,KVCV,34.597453,-117.382997
3555,CEW,KCEW,30.778833,-86.522111
3556,GTB,KGTB,44.055619,-75.719458
3557,PHN,KPHN,42.910957,-82.528862
3558,BFL,KBFL,35.433598,-119.05677
3559,ELP,KELP,31.80725,-106.377583
3560,HRL,KHRL,26.2285,-97.654389
3561,CAE,KCAE,33.938833,-81.119528
3562,DMA,KDMA,32.166467,-110.883144
3563,NPA,KNPA,30.352656,-87.318647
3564,PNS,KPNS,30.473425,-87.186611
3565,RDR,KRDR,47.961098,-97.401194
3566,HOU,KHOU,29.645419,-95.278889
3567,BKF,KBKF,39.701668,-104.75166
3568,ORT,PAOR,62.961334,-141.929136
3569,PAQ,PAAQ,61.594914,-149.088711
3570,PIT,KPIT,40.491467,-80.232872
3571,BRW,PABR,71.285446,-156.766003
3572,EFD,KEFD,29.607333,-95.15875
3573,NUW,KNUW,48.351803,-122.655906
3574,ALI,KALI,27.740889,-98.026944
3575,VAD,KVAD,30.967833,-83.193
3576,MIA,KMIA,25.79325,-80.290556
3577,SEA,KSEA,47.449,-122.309306
3578,CHA,KCHA,35.035278,-85.203808
3579,BDR,KBDR,41.163472,-73.126167
3580,JAN,KJAN,32.311167,-90.075889
3581,GLS,KGLS,29.265322,-94.860406
3582,LGB,KLGB,33.817722,-118.151611
3583,HDH,PHDH,21.579475,-158.197281
3584,IPT,KIPT,41.241836,-76.921094
3585,IND,KIND,39.717331,-86.294383
3586,SZL,KSZL,38.730306,-93.547864
3587,AKC,KAKR,41.0375,-81.466917
3588,GWO,KGWO,33.494328,-90.084706
3589,HPN,KHPN,41.066959,-73.707575
3590,FOK,KFOK,40.843656,-72.631789
3591,JBR,KJBR,35.831708,-90.646417
3592,TNX,KTNX,37.798836,-116.78075
3593,LNA,KLNA,26.593,-80.085056
3594,NZY,KNZY,32.699219,-117.21531
3595,BIF,KBIF,31.849528,-106.380039
3596,YUM,KYUM,32.656578,-114.60598
3597,CNM,KCNM,32.337472,-104.263278
3598,DLH,KDLH,46.842091,-92.193649
3599,BET,PABE,60.779778,-161.838
3600,LOU,KLOU,38.228,-85.663722
3601,FHU,KFHU,31.588472,-110.344389
3602,LIH,PHLI,21.975983,-159.338958
3603,HUF,KHUF,39.451464,-87.307561
3604,HVR,KHVR,48.542983,-109.762342
3605,MWH,KMWH,47.207708,-119.32019
3606,MPV,KMPV,44.203503,-72.562328
3607,,KNSI,33.239765,-119.45816
3608,RIC,KRIC,37.505167,-77.319667
3609,SHV,KSHV,32.446629,-93.8256
3610,CDV,PACV,60.491778,-145.477556
3611,ORF,KORF,36.894611,-76.201222
3612,BPT,KBPT,29.950833,-94.020694
3613,SAV,KSAV,32.127583,-81.202139
3614,HIF,KHIF,41.123939,-111.973039
3615,OME,PAOM,64.512203,-165.445247
3616,SPB,KSPB,45.771028,-122.861833
3617,PIE,KPIE,27.910167,-82.687389
3618,MNM,KMNM,45.12665,-87.638443
3619,CXO,KCXO,30.351833,-95.414467
3620,SCC,PASC,70.19475,-148.465167
3621,SAT,KSAT,29.533694,-98.469778
3622,ROC,KROC,43.118866,-77.672389
3623,COF,KCOF,28.234922,-80.610125
3624,TEB,KTEB,40.850103,-74.060837
3625,RCA,KRCA,44.145042,-103.103567
3626,RDU,KRDU,35.877639,-78.787472
3627,DAY,KDAY,39.902375,-84.219375
3628,ENA,PAEN,60.573111,-151.245
3629,MLC,KMLC,34.882403,-95.783463
3630,IAG,KIAG,43.107333,-78.946194
3631,CFD,KCFD,30.715694,-96.331361
3632,,KLHW,31.889097,-81.562333
3633,PHF,KPHF,37.131894,-76.492989
3634,ESF,KESF,31.394903,-92.295772
3635,LTS,KLTS,34.667067,-99.266681
3636,TUS,KTUS,32.116083,-110.941028
3637,MIB,KMIB,48.415572,-101.357661
3638,BAB,KBAB,39.136089,-121.436567
3639,IKK,KIKK,41.071389,-87.846278
3640,GSB,KGSB,35.339383,-77.960589
3641,PVD,KPVD,41.732581,-71.420383
3642,SBY,KSBY,38.340525,-75.510289
3643,RIU,KRIU,38.486778,-121.102778
3644,BUR,KBUR,34.200667,-118.358667
3645,DTW,KDTW,42.212444,-83.353389
3646,TPA,KTPA,27.975472,-82.53325
3647,PMB,KPMB,48.942501,-97.240833
3648,POE,KPOE,31.044833,-93.191667
3649,EIL,PAEI,64.665667,-147.1015
3650,HIB,KHIB,47.3866,-92.838994
3651,LFK,KLFK,31.234014,-94.75
3652,MAF,KMAF,31.942528,-102.201914
3653,GRB,KGRB,44.485072,-88.129589
3654,ADM,KADM,34.300833,-97.008889
3655,WRI,KWRI,40.015556,-74.591667
3656,NKT,KNKT,34.900872,-76.880733
3657,SBO,KSBO,32.609139,-82.369944
3658,AGS,KAGS,33.369944,-81.9645
3659,ISN,KISN,48.177939,-103.642347
3660,LIT,KLIT,34.729444,-92.224306
3661,SWF,KSWF,41.504094,-74.104839
3662,BDE,KBDE,48.728444,-94.612222
3663,SAC,KSAC,38.512524,-121.49347
3664,HOM,PAHO,59.645556,-151.476583
3665,TBN,KTBN,37.741631,-92.140736
3666,MGE,KMGE,33.915382,-84.516319
3667,SKA,KSKA,47.615058,-117.655772
3668,HTL,KHTL,44.359806,-84.671112
3669,PAM,KPAM,30.069567,-85.575417
3670,DFW,KDFW,32.896828,-97.037997
3671,MLB,KMLB,28.102753,-80.645258
3672,TCM,KTCM,47.137678,-122.476475
3673,AUS,KAUS,30.194528,-97.669889
3674,LCK,KLCK,39.813786,-82.927822
3675,,KSAW,46.353625,-87.395353
3676,TYS,KTYS,35.810972,-83.994028
3677,HLR,KHLR,31.138731,-97.714469
3678,STL,KSTL,38.748697,-90.370028
3679,MIV,KMIV,39.367806,-75.072222
3680,SPS,KSPS,33.988797,-98.491894
3681,LUK,KLUK,39.103333,-84.418611
3682,ATL,KATL,33.636719,-84.428067
3683,MER,KMER,37.380481,-120.568189
3684,MCC,KMCC,38.667639,-121.400611
3685,GRR,KGRR,42.880833,-85.522806
3686,INK,KINK,31.779628,-103.201361
3687,FAT,KFAT,36.776194,-119.71814
3688,VRB,KVRB,27.655556,-80.417944
3689,IPL,KIPL,32.834219,-115.578744
3690,BNA,KBNA,36.124472,-86.678194
3691,LRD,KLRD,27.54375,-99.461556
3692,EDF,PAED,61.250986,-149.806503
3693,OTZ,PAOT,66.884678,-162.59855
3694,AOO,KAOO,40.296372,-78.320022
3695,DYS,KDYS,32.420756,-99.8546
3696,ELD,KELD,33.220972,-92.813278
3697,LGA,KLGA,40.777245,-73.872608
3698,TLH,KTLH,30.396528,-84.350333
3699,DPA,KDPA,41.907778,-88.248611
3700,ACT,KACT,31.611289,-97.230519
3701,AUG,KAUG,44.320647,-69.797317
3702,INJ,KINJ,32.083486,-97.097228
3703,NIP,KNIP,30.235834,-81.680556
3704,MKL,KMKL,35.599889,-88.915611
3705,MKK,PHMK,21.152886,-157.096256
3706,FTK,KFTK,37.907058,-85.972106
3707,,KNCA,34.708417,-77.439667
3708,SJT,KSJT,31.35775,-100.496306
3709,CXL,KCXL,32.669502,-115.51333
3710,CIC,KCIC,39.795383,-121.858422
3711,BTV,KBTV,44.471861,-73.153278
3712,JAX,KJAX,30.494056,-81.687861
3713,DRO,KDRO,37.151516,-107.75377
3714,IAD,KIAD,38.944533,-77.455811
3715,CLL,KCLL,30.588583,-96.363833
3716,SFF,KSFF,47.682819,-117.322558
3717,MKE,KMKE,42.947222,-87.896583
3718,ABI,KABI,32.411319,-99.681897
3719,COU,KCOU,38.818094,-92.219631
3720,PDX,KPDX,45.588722,-122.5975
3721,TNT,KTNT,25.861806,-80.897
3722,PBI,KPBI,26.683161,-80.095589
3723,FTW,KFTW,32.819778,-97.362444
3724,OGS,KOGS,44.681854,-75.4655
3725,FMH,KFMH,41.658439,-70.521417
3726,BFI,KBFI,47.53,-122.301947
3727,SKF,KSKF,29.384228,-98.581108
3728,HNL,PHNL,21.318681,-157.922428
3729,DSM,KDSM,41.533972,-93.663083
3730,EWN,KEWN,35.072972,-77.042944
3731,SAN,KSAN,32.733556,-117.189667
3732,MLU,KMLU,32.510864,-92.037689
3733,SSC,KSSC,33.972719,-80.470564
3734,ONT,KONT,34.056,-117.601194
3735,GVT,KGVT,33.067839,-96.065333
3736,ROW,KROW,33.301556,-104.530556
3737,DET,KDET,42.409195,-83.009861
3738,BRO,KBRO,25.906833,-97.425861
3739,DHN,KDHN,31.321339,-85.449628
3740,WWD,KWWD,39.008507,-74.908275
3741,NFL,KNFL,39.416584,-118.70098
3742,MTC,KMTC,42.608333,-82.8355
3743,FMN,KFMN,36.74125,-108.229944
3744,CRP,KCRP,27.770361,-97.501222
3745,SYR,KSYR,43.111187,-76.106311
3746,NQX,KNQX,24.575834,-81.688889
3747,MDW,KMDW,41.785972,-87.752417
3748,SJC,KSJC,37.3626,-121.929022
3749,HOB,KHOB,32.687528,-103.217028
3750,PNE,KPNE,40.081944,-75.010586
3751,DEN,KDEN,39.861656,-104.673178
3752,PHL,KPHL,39.871944,-75.241139
3753,SUX,KSUX,42.402603,-96.384367
3754,MCN,KMCN,32.69285,-83.649211
3755,TCS,KTCS,33.236944,-107.27175
3756,PMD,KPMD,34.629391,-118.08456
3757,RND,KRND,29.529675,-98.2789
3758,NJK,KNJK,32.829222,-115.671667
3759,CMH,KCMH,39.997972,-82.891889
3760,FYV,KFYV,36.005094,-94.170059
3761,FSI,KFSI,34.649833,-98.402167
3762,PNM,KPNM,45.559868,-93.608217
3763,FFO,KFFO,39.826111,-84.048332
3764,GAL,PAGA,64.736178,-156.937417
3765,,KCHD,33.269111,-111.811111
3766,MWL,KMWL,32.781606,-98.060175
3767,IAB,KIAB,37.621853,-97.268192
3768,NBG,KNBG,29.825333,-90.035
3769,BFT,KNBC,32.477411,-80.723161
3770,TXK,KTXK,33.453722,-93.991028
3771,PBG,KPBG,44.650944,-73.468139
3772,APG,KAPG,39.466219,-76.168808
3773,TCC,KTCC,35.182777,-103.603186
3774,ANC,PANC,61.174361,-149.996361
3775,GRK,KGRK,31.06725,-97.828917
3776,ZUN,KZUN,35.083228,-108.791778
3777,BLI,KBLI,48.792694,-122.537528
3778,NQA,KNQA,35.356667,-89.870278
3779,EKN,KEKN,38.889444,-79.857139
3780,HFD,KHFD,41.736722,-72.649444
3781,SFZ,KSFZ,41.920764,-71.491381
3782,MOB,KMOB,30.691231,-88.242814
3783,NUQ,KNUQ,37.416142,-122.049139
3784,SAF,KSAF,35.617108,-106.089422
3785,BKH,PHBK,22.022833,-159.785
3786,DRI,KDRI,30.831722,-93.339917
3787,BSF,PHSF,19.760056,-155.553717
3788,OLS,KOLS,31.417722,-110.84789
3789,MCF,KMCF,27.849339,-82.521214
3790,BLV,KBLV,38.545178,-89.835183
3791,OPF,KOPF,25.907,-80.278389
3792,DRT,KDRT,29.374208,-100.927158
3793,RSW,KRSW,26.536167,-81.755167
3794,AKN,PAKN,58.676778,-156.649278
3795,MUI,KMUI,40.434811,-76.569411
3796,JHM,PHJH,20.962936,-156.673031
3797,JFK,KJFK,40.639751,-73.778925
3798,HST,KHST,25.48855,-80.383567
3799,RAL,KRAL,33.951875,-117.445103
3800,FLV,KFLV,39.368332,-94.914686
3801,WAL,KWAL,37.940194,-75.466389
3802,HMN,KHMN,32.852519,-106.106525
3803,NXX,KNXX,40.199833,-75.148167
3804,CYS,KCYS,41.155722,-104.811839
3805,SCK,KSCK,37.894167,-121.238306
3806,CHS,KCHS,32.898647,-80.040528
3807,RNO,KRNO,39.499108,-119.768108
3808,KTN,PAKT,55.355556,-131.71375
3809,YIP,KYIP,42.237928,-83.530408
3810,VBG,KVBG,34.737333,-120.584306
3811,BHM,KBHM,33.562942,-86.75355
3812,NEL,KNEL,40.033333,-74.353333
3813,SYA,PASY,52.712275,174.11362
3814,LSV,KLSV,36.236197,-115.034253
3815,RIV,KRIV,33.880711,-117.259453
3816,MOD,KMOD,37.625817,-120.954422
3817,SMF,KSMF,38.695417,-121.590778
3818,UGN,KUGN,42.422161,-87.867908
3819,COS,KCOS,38.805805,-104.700778
3820,BUF,KBUF,42.940525,-78.732167
3821,SKY,KSKY,41.433361,-82.652333
3822,PAE,KPAE,47.906342,-122.281564
3823,MUO,KMUO,43.043603,-115.872431
3824,CDC,KCDC,37.700967,-113.098847
3825,BDL,KBDL,41.938889,-72.683222
3826,MFE,KMFE,26.175833,-98.238611
3827,NGU,KNGU,36.937644,-76.289289
3828,CEF,KCEF,42.194014,-72.534783
3829,LBB,KLBB,33.663639,-101.822778
3830,ORD,KORD,41.978603,-87.904842
3831,BCT,KBCT,26.3785,-80.107694
3832,FAI,PAFA,64.815114,-147.856267
3833,NYG,KNYG,38.501683,-77.305333
3834,CVS,KCVS,34.382775,-103.322147
3835,NGF,PHNG,21.450453,-157.768
3836,OFF,KOFF,41.118332,-95.912511
3837,GKN,PAGK,62.154888,-145.456639
3838,ART,KART,43.991922,-76.021739
3839,PSP,KPSP,33.829667,-116.506694
3840,AMA,KAMA,35.219369,-101.705931
3841,FOD,KFOD,42.5512,-94.191842
3842,BAD,KBAD,32.50182,-93.662674
3843,FOE,KFOE,38.950944,-95.663611
3844,COT,KCOT,28.456694,-99.220294
3845,ILM,KILM,34.270615,-77.902569
3846,BTR,KBTR,30.533167,-91.149639
3847,NMM,KNMM,32.552083,-88.555557
3848,TYR,KTYR,32.354139,-95.402386
3849,BWI,KBWI,39.175361,-76.668333
3850,HBR,KHBR,34.991308,-99.051353
3851,LNY,PHNY,20.785611,-156.951419
3852,AEX,KAEX,31.3274,-92.549833
3853,WSD,KWSD,32.341484,-106.40277
3854,CDB,PACD,55.206061,-162.725436
3855,TUL,KTUL,36.198389,-95.888111
3856,SIT,PASI,57.047138,-135.361611
3857,ISP,KISP,40.79525,-73.100222
3858,MSP,KMSP,44.881956,-93.221767
3859,ILG,KILG,39.678722,-75.606528
3860,DUT,PADU,53.900139,-166.5435
3861,MSY,KMSY,29.993389,-90.258028
3862,PWM,KPWM,43.646161,-70.309281
3863,OKC,KOKC,35.393089,-97.600733
3864,ALB,KALB,42.748267,-73.801692
3865,VDZ,PAVD,61.133949,-146.248342
3866,LFI,KLFI,37.082881,-76.360547
3867,SNA,KSNA,33.675667,-117.868222
3868,CBM,KCBM,33.643833,-88.443833
3869,TMB,KTMB,25.647889,-80.432777
3870,NTU,KNTU,36.820703,-76.033542
3871,GUS,KGUS,40.648094,-86.152119
3872,CPR,KCPR,42.908,-106.464417
3873,VPS,KVPS,30.48325,-86.5254
3874,SEM,KSEM,32.343947,-86.987803
3875,EYW,KEYW,24.556111,-81.759556
3876,CLT,KCLT,35.214,-80.943139
3877,LAS,KLAS,36.080056,-115.15225
3878,MCO,KMCO,28.429394,-81.308994
3879,FLO,KFLO,34.185361,-79.723889
3880,GTF,KGTF,47.482,-111.370689
3881,YNG,KYNG,41.260736,-80.679097
3882,FBK,PAFB,64.8375,-147.614444
3883,MMV,KMMV,45.194444,-123.135944
3884,WRB,KWRB,32.640144,-83.59185
3885,BKK,VTBS,13.681108,100.747283
3887,,WAWM,-2.558044,120.324383
3888,,WAWS,-2.531203,121.357639
3889,,WAWT,-3.044736,119.821536
3890,KDI,WAWW,-4.081608,122.418231
3891,SBG,WITB,5.874131,95.339672
3892,,WICM,-7.346603,108.246092
3893,,WARI,-7.615767,111.434117
3894,MLG,WARA,-7.926556,112.714514
3895,,WICB,-6.293169,106.5699
3896,BDO,WICC,-6.900625,107.576294
3897,CBN,WICD,-6.756144,108.539672
3898,JOG,WARJ,-7.788181,110.431758
3899,CXP,WIHL,-7.645056,109.033911
3900,PCB,WIHP,-6.336964,106.764561
3901,SRG,WARS,-6.971447,110.374122
3903,BTH,WIDD,1.121028,104.118753
3904,TJQ,WIOD,-2.745722,107.754917
3905,PGK,WIPK,-2.1622,106.139064
3906,TNJ,WIDN,0.922683,104.532311
3907,SIQ,WIDS,-0.479189,104.579283
3908,BDJ,WAOO,-3.442356,114.762553
3909,,WAOC,-3.412408,115.995136
3910,PKN,WAOI,-2.705197,111.673208
3911,PKY,WAOP,-2.225128,113.942661
3913,MOF,WATC,-8.640647,122.236889
3914,ENE,WATE,-8.849294,121.660644
3915,RTG,WATG,-8.597011,120.477061
3916,KOE,WATT,-10.171583,123.671136
3917,LBJ,WATO,-8.486656,119.88905
3919,BPN,WALL,-1.268272,116.894478
3920,TRK,WALR,3.326694,117.565569
3921,SRI,WALS,-0.484531,117.157111
3922,,WALT,-0.093215,117.439292
3923,AMI,WADA,-8.560708,116.094656
3924,BMU,WADB,-8.539647,118.687322
6799,,LOAG,48.446075,15.631243
3927,WGP,WADW,-9.669217,120.302006
3928,SUB,WARR,-7.379831,112.786858
3929,SOC,WARQ,-7.516089,110.756892
3931,CNX,VTCC,18.766847,98.962644
3932,CEI,VTCT,19.952342,99.882928
3933,NST,VTSF,8.539617,99.944725
3940,DPS,WADD,-8.748169,115.167172
3935,NAK,VTUQ,14.949497,102.312736
3936,KOP,VTUW,17.383794,104.643022
3937,UBP,VTUU,15.251278,104.870231
3938,KKC,VTUK,16.466628,102.783661
3939,THS,VTPO,17.237992,99.818183
3941,ATH,LGAV,37.936358,23.944467
3942,NGO,RJGG,34.858414,136.805408
3943,UKB,RJBE,34.632778,135.223889
3944,PUW,KPUW,46.743861,-117.109583
3945,LWS,KLWS,46.3745,-117.015389
3946,ELM,KELM,42.159889,-76.891611
3947,ITH,KITH,42.491028,-76.458444
3948,MRY,KMRY,36.587,-121.842944
3949,SBA,KSBA,34.426211,-119.840372
3950,DAB,KDAB,29.179917,-81.058056
3952,LPX,EVLA,56.5175,21.096944
3953,RIX,EVRA,56.923611,23.971111
3954,SQQ,EYSA,55.893886,23.394975
3955,HLJ,EYSB,56.070556,23.558056
3956,KUN,EYKA,54.963919,24.084778
3957,,EYKS,54.879792,23.881511
3958,PLQ,EYPA,55.973228,21.093856
3959,VNO,EYVI,54.634133,25.285767
3960,PNV,EYPP,55.729444,24.460833
3962,,UDYE,40.122114,44.464992
3963,,UDLS,41.04845,44.337172
3964,EVN,UDYZ,40.147275,44.395881
3965,LWN,UDSG,40.750369,43.859342
3966,ASA,HHSB,13.071783,42.645006
3967,ASM,HHAS,15.291853,38.910667
3968,MSW,HHMS,15.669989,39.370103
3969,GZA,LVGZ,31.246389,34.276111
3974,RIY,OYRN,14.662639,49.375028
3971,BUS,UGSB,41.610278,41.599694
3972,KUT,UGKO,42.176653,42.482583
3973,TBS,UGTB,41.669167,44.954722
3975,TAI,OYTZ,13.685964,44.139056
3976,HOD,OYHD,14.753,42.976336
3977,ADE,OYAA,12.829542,45.028792
3978,AXK,OYAT,14.551322,46.826183
3979,AAY,OYGD,16.191667,52.175
3980,SAH,OYSN,15.476258,44.219739
3986,FMM,EDJA,47.988758,10.2395
3982,BHN,OYBN,14.781972,45.720083
3984,SCT,OYSQ,12.630672,53.905778
3985,,OYBA,18.719311,50.836911
3987,NAV,LTAZ,38.771867,34.53455
3988,EZE,SAEZ,-34.822222,-58.535833
3989,EBL,ORER,36.237611,43.963158
3990,EMD,YEML,-23.5675,148.179167
3991,,LGAT,37.5354,23.4346
3992,KIX,RJBB,34.4347222,135.244167
3993,JRB,KJRB,40.701214,-74.009028
3994,TAG,RPVT,9.66408056,123.853247
3995,JAV,BGJN,69.23444,-51.05111
3996,JCH,BGCH,68.833336,-51
3997,JEG,BGEM,68.7,-52.75
3998,PMI,LEPA,39.55361,2.727778
3999,DRW,YPDN,-12.4083333,130.87266
4000,URT,VTSB,9.1325,99.135556
4001,NYU,VYBR,21.173833266,94.9246666
4002,MPH,RPXE,11.9214999,121.953
4004,TKA,PATK,62.3205,-150.093694
4005,GZM,LMMG,36.027222,14.272778
4006,HVN,KHVN,41.26375,-72.886806
4007,AVL,KAVL,35.436194,-82.541806
4008,GSO,KGSO,36.09775,-79.937306
4009,FSD,KFSD,43.582014,-96.741914
4010,AYQ,YAYE,-25.186111,130.975556
4011,MHT,KMHT,42.932556,-71.435667
4012,APF,KAPF,26.152619,-81.775294
4013,RDN,WMPR,5.76528,103.007
4014,SDF,KSDF,38.1740858,-85.7364989
4015,CHO,KCHO,38.138639,-78.452861
4016,ROA,KROA,37.325472,-79.975417
4017,LEX,KLEX,38.0365,-84.605889
4018,EVV,KEVV,38.036997,-87.532364
4019,ABQ,KABQ,35.0402222,-106.6091944
4020,BZN,KBZN,45.777643,-111.160151
4021,BIL,KBIL,45.80921,-108.537654
4022,BTM,KBTM,45.954806,-112.497472
4023,TVC,KTVC,44.741445,-85.582235
4024,FRS,MGTK,16.913819,-89.866383
4025,BHB,KBHB,44.4497689,-68.3615653
4026,RKD,KRKD,44.0601111,-69.0992303
4027,JAC,KJAC,43.607333333,-110.73775
4028,RFD,KRFD,42.1953611,-89.0972222
4029,DME,UUDD,55.408611,37.906111
4030,SYX,ZJSY,18.302897,109.412272
4031,MFN,NZMF,-44.67333,167.92333
4032,TSS,NONE,40.7425,-73.971944
4033,LJG,ZPLJ,26.883333,100.23333
4034,GSP,KGSP,34.895556,-82.218889
4037,BMI,KBMI,40.477111,-88.915917
4038,GPT,KGPT,30.407278,-89.070111
4039,AZO,KAZO,42.234875,-85.552058
4040,TOL,KTOL,41.586806,-83.807833
4041,FWA,KFWA,40.978472,-85.195139
4042,DEC,KDEC,39.834564,-88.865689
4043,CID,KCID,41.884694,-91.710806
4044,LSE,KLSE,43.878986,-91.256711
4045,CWA,KCWA,44.772726,-89.646635
4046,PIA,KPIA,40.664203,-89.693258
4047,ATW,KATW,44.257526,-88.507576
4048,RST,KRST,43.908283,-92.500014
4049,CMI,KCMI,40.03925,-88.278056
4050,MHK,KMHK,39.140972,-96.670833
4051,KGC,YKSC,-35.713889,137.521389
4052,HVB,YHBA,-25.318889,152.880278
4054,DLU,ZPDL,25.649444,100.319444
4057,SSH,HESH,27.977222,34.394722
4058,FKL,KFKL,41.377874,-79.860362
4059,NBO,HKJK,-1.319167,36.9275
4060,SEU,HTSN,-2.458056,34.8225
4061,FTE,SAWC,-50.280322,-72.053103
4062,ARM,YARM,-30.528056,151.617222
4063,GJT,KGJT,39.122413,-108.526735
4064,SGU,KSGU,37.090583,-113.593056
4065,DWH,KDWH,30.063746,-95.554276
4066,S46,XS46,28.429977,-96.442859
4067,SRQ,KSRQ,27.395444,-82.554389
4071,VNY,KVNY,34.209811,-118.489972
4069,BDA,TXKF,32.364042,-64.678703
4072,MLI,KMLI,41.448528,-90.507539
4073,PFN,KPFN,30.212083,-85.682806
4074,HIR,AGGH,-9.428,160.054789
4075,PPT,NTAA,-17.556667,-149.611389
4076,INU,ANYN,-0.547458,166.9191
4077,FUN,NGFU,-8.525,179.196389
4078,OVB,UNNT,55.012622,82.650656
4080,,EKSS,55.89,10.62
4081,XKH,VLXK,19.449997,103.158333
4083,BIS,KBIS,46.775842,-100.757931
4084,TEX,KTEX,37.953759,-107.90848
4085,INC,ZLIC,38.481944,106.009167
4086,HGN,VTCH,19.301667,97.975
4087,RAP,KRAP,44.045278,-103.057222
4088,CLD,KCRQ,33.0742,-117.1648
4089,FNT,KFNT,42.965424,-83.743629
4090,DVO,RPMD,7.125522,125.645778
4091,FNC,LPMA,32.697889,-16.774453
4092,STM,SBSN,-2.422431,-54.792789
4093,KOS,VDSV,10.579686,103.636828
4094,YOA,CYOA,64.698889,-110.614722
4095,NPE,NZNR,-39.465833,176.87
4096,LEV,NFNB,-17.68333,178.83333
4097,LXA,ZULS,29.297778,90.911944
4098,RDD,KRDD,40.509,-122.293389
4099,EUG,KEUG,44.124583,-123.211972
4100,IDA,KIDA,43.514556,-112.07075
4101,MFR,KMFR,42.374228,-122.8735
4102,KBZ,NZKI,-42.416668,173.68333
4103,RDM,KRDM,44.254066,-121.149964
4104,PCN,NZPN,-41.348333,173.955278
4105,WDH,FYWV,-22.486667,17.4625
4106,YWH,CYWH,48.422778,-123.3875
4107,CXH,CAQ3,49.289722,-123.115833
4108,TNA,ZSJN,36.857214,117.215992
4109,CZX,ZSCG,31.941667,119.711667
4110,YBP,ZUYB,28.800278,104.544444
4111,TJM,USTR,57.189567,65.3243
4112,CAK,KCAK,40.9160833,-81.4421944
4113,HSV,KHSV,34.6371944,-86.7750556
4114,PKB,KPKB,39.3451039,-81.4392031
4115,MGM,KMGM,32.3006389,-86.3939722
4116,TRI,KTRI,36.4752222,-82.4074167
4117,PAH,KPAH,37.0602875,-88.7729583
4119,JIB,HDAM,11.5472,43.1594
4120,HAK,ZJHK,19.934856,110.458961
4121,MFA,HTMA,-7.913889,39.665
4127,FCA,KFCA,48.310472,-114.256
